crop_age_days,sat_ndvi,sat_ndre,sat_ndwi,sat_evi,sat_temp_celsius,sat_diurnal_temp_range,sat_solar_radiation_kwh_m2,sat_precipitation_mm,gdd,hydro_thermal_index,factory_sugar_recovery_pct
440.9,0.8272,0.2433,0.451,0.7554,24.0,13.0,8.55,0.22,530.7,91.3,12.85
284.3,0.7034,0.4919,0.4031,0.6109,34.3,15.0,6.58,3.28,633.4,23.06,12.85
337.1,0.8642,0.3579,0.6907,0.9133,29.4,11.1,6.82,0.95,586.4,38.88,12.85
253.6,0.6904,0.1628,0.5642,0.5434,28.5,12.5,6.77,3.16,419.5,20.3,10.89
468.1,0.6694,0.2541,0.558,0.5469,23.5,8.7,5.86,1.32,538.0,21.96,12.85
377.6,0.8904,0.3852,0.5408,0.9926,31.1,14.2,5.28,1.68,721.0,28.02,12.85
279.4,0.6955,0.1716,0.5194,0.5653,34.2,15.7,7.66,2.45,619.0,34.9,12.85
394.6,0.8147,0.3119,0.5369,0.7586,33.6,9.4,9.45,1.61,852.2,34.04,12.85
380.7,0.7152,0.6146,0.592,0.6967,30.8,11.5,5.75,0.76,714.4,37.39,12.85
313.1,0.7214,0.2945,0.2677,0.5966,23.1,7.8,5.21,1.08,346.1,19.46,12.85
249.5,0.6141,0.4431,0.6134,0.4679,23.6,12.0,8.51,2.44,288.8,29.78,12.6
394.6,0.755,0.422,0.4249,0.7014,22.7,11.5,6.14,0.7,421.8,41.56,12.85
355.3,0.8744,0.3722,0.3679,0.8372,25.6,8.3,8.73,0.74,483.3,41.73,12.85
420.8,0.7457,0.5707,0.3938,0.7012,23.9,11.0,8.17,0.15,500.7,77.91,12.85
355.2,0.7098,0.5122,0.4079,0.6815,25.6,10.0,9.26,3.69,484.6,19.75,12.85
441.6,0.6838,0.4447,0.6231,0.5503,27.4,11.7,6.84,0.14,679.6,69.99,12.85
363.5,0.7066,0.3187,0.6437,0.6485,35.2,12.3,7.98,1.57,843.4,38.14,12.85
365.8,0.6808,0.259,0.3509,0.604,30.5,7.1,7.09,0.8,678.5,27.89,12.85
447.9,0.7983,0.4651,0.4029,0.6878,33.7,13.8,7.84,0.78,971.5,60.97,12.85
324.9,0.8529,0.2891,0.4878,0.8824,31.9,13.4,7.02,1.71,648.0,34.81,12.85
254.8,0.7073,0.3216,0.3613,0.6021,23.6,10.3,5.85,0.1,295.0,54.54,12.34
227.5,0.7899,0.4622,0.4153,0.7529,32.3,7.5,7.29,1.35,461.9,23.17,11.2
416.3,0.6048,0.4433,0.1992,0.4585,25.9,13.8,7.38,2.22,576.7,31.63,12.85
381.3,0.6696,0.3832,0.3039,0.5837,30.9,15.6,8.65,2.64,722.4,37.03,12.85
403.1,0.7828,0.243,0.3504,0.7057,26.8,9.2,8.31,0.28,595.5,59.46,12.85
275.4,0.8611,0.4048,0.6275,0.9384,36.0,9.9,7.99,3.42,660.0,17.93,12.18
255.5,0.6146,0.4481,0.2069,0.4643,25.7,8.7,5.51,1.6,349.7,18.33,11.93
223.8,0.8179,0.5371,0.6653,0.7806,25.9,12.2,8.24,3.2,311.2,23.91,11.09
311.2,0.6869,0.417,0.5862,0.6054,35.0,8.4,7.25,1.0,716.6,30.49,12.85
373.4,0.8112,0.5154,0.4011,0.8306,22.3,10.2,9.02,1.17,386.3,42.41,12.85
322.0,0.7393,0.5073,0.5979,0.6936,31.8,13.3,9.14,3.77,636.0,25.43,12.85
333.7,0.8851,0.5089,0.6293,0.9503,32.2,12.0,5.25,3.45,672.6,14.19,12.85
455.1,0.7727,0.3676,0.6808,0.7754,33.7,10.5,8.69,0.89,987.9,48.15,12.85
310.5,0.817,0.3527,0.4416,0.8642,35.6,10.8,5.17,0.48,734.2,37.63,12.85
353.6,0.7206,0.3764,0.4365,0.6256,35.7,12.1,6.65,0.75,836.7,45.86,12.85
423.7,0.8575,0.2796,0.4292,0.871,22.9,7.1,7.44,0.74,462.5,30.23,12.85
323.1,0.7563,0.5282,0.6488,0.7578,33.5,7.7,5.67,0.51,694.9,28.97,12.85
381.7,0.7479,0.5053,0.4957,0.7631,31.0,14.9,8.36,0.47,727.2,84.95,12.85
444.2,0.8699,0.5693,0.4768,0.9685,31.1,7.7,5.04,2.96,846.8,9.79,12.85
466.9,0.8642,0.3117,0.5307,0.8405,23.8,13.4,5.76,0.11,550.8,69.4,12.85
258.2,0.8716,0.1505,0.44,0.8012,31.1,15.3,7.61,1.7,493.3,43.12,12.41
460.9,0.7336,0.357,0.602,0.6723,35.8,9.4,8.21,0.28,1094.9,60.34,12.85
348.0,0.7725,0.4971,0.3815,0.7697,34.8,10.3,9.12,0.63,792.1,57.73,12.85
287.1,0.7569,0.3437,0.4283,0.7055,28.1,12.1,8.17,0.1,463.7,90.46,12.85
339.4,0.8359,0.5305,0.3297,0.8229,22.6,14.9,8.02,0.47,358.4,81.4,12.85
474.8,0.8281,0.3581,0.6237,0.8801,27.1,15.5,6.77,2.19,715.6,32.82,12.85
348.1,0.7262,0.355,0.345,0.6411,33.6,13.7,5.01,3.24,750.8,16.11,12.85
305.5,0.8074,0.4901,0.4693,0.8466,31.8,7.8,5.54,0.38,605.5,31.33,12.85
384.7,0.6404,0.34,0.3895,0.5413,28.4,13.0,7.41,0.93,632.1,49.86,12.85
282.4,0.8482,0.3038,0.2744,0.8045,22.8,10.7,8.04,0.95,304.2,44.0,12.85
239.7,0.7158,0.5455,0.5154,0.6426,28.0,11.2,6.88,3.1,383.0,18.84,11.18
253.5,0.8189,0.3989,0.6819,0.8504,28.6,7.4,8.29,2.16,420.0,19.53,12.11
253.3,0.7326,0.3824,0.3092,0.6037,35.0,8.7,7.35,1.08,582.6,30.81,11.95
259.5,0.6642,0.2311,0.3119,0.5388,31.0,14.1,5.33,1.67,492.4,28.23,11.06
256.1,0.7763,0.3995,0.5464,0.8061,26.4,11.1,5.86,2.82,367.8,17.02,12.0
386.6,0.5894,0.1951,0.531,0.4559,29.4,9.7,8.78,0.01,671.0,84.09,12.85
267.3,0.8702,0.3936,0.4975,0.8998,22.9,10.5,8.26,0.77,292.0,48.71,12.85
309.9,0.8774,0.407,0.5754,0.9152,35.6,14.7,9.03,3.57,731.8,29.04,12.85
453.2,0.7144,0.5238,0.5098,0.6461,27.0,13.7,5.53,2.02,681.6,25.14,12.85
343.2,0.7681,0.3445,0.464,0.7475,28.7,9.5,9.46,1.17,572.9,41.11,12.85
393.6,0.7957,0.4033,0.3172,0.7056,27.0,8.1,5.94,1.13,589.3,22.46,12.85
264.8,0.8822,0.4083,0.6041,0.9172,31.6,9.3,5.05,0.64,517.8,28.54,12.48
270.0,0.8672,0.4387,0.4909,0.8454,31.3,15.3,9.49,1.1,520.3,68.99,12.85
230.6,0.7022,0.5627,0.6083,0.6532,32.0,12.2,6.26,1.6,461.6,29.5,11.81
263.9,0.8097,0.2392,0.5257,0.7016,25.8,11.8,8.01,0.81,363.0,52.12,12.34
292.4,0.8206,0.577,0.4006,0.8171,26.4,12.4,5.8,1.88,421.7,24.9,12.85
266.0,0.8044,0.216,0.2451,0.7062,23.8,10.3,7.61,2.96,312.7,19.77,12.27
243.1,0.7785,0.3994,0.4817,0.6939,31.2,14.3,9.07,0.25,466.1,103.31,12.34
251.4,0.8586,0.5211,0.3114,0.7896,22.6,11.7,6.44,0.9,265.4,39.67,12.85
339.8,0.7162,0.2957,0.2483,0.5961,30.4,8.1,8.02,0.79,624.1,36.13,12.85
273.6,0.9005,0.6243,0.4381,1.0167,34.2,8.2,5.85,1.74,606.8,17.38,12.85
314.7,0.661,0.418,0.5709,0.549,34.5,11.8,7.81,0.43,707.2,64.58,12.85
350.9,0.8684,0.4263,0.4265,0.9728,28.3,15.4,6.51,1.53,571.5,39.67,12.85
399.5,0.8078,0.6396,0.6167,0.8645,28.4,9.8,5.95,3.15,656.4,14.02,12.85
230.2,0.692,0.3073,0.5628,0.6275,23.1,14.8,6.41,0.81,255.0,52.43,11.29
427.8,0.6711,0.4981,0.6001,0.5374,31.4,13.9,5.8,3.63,829.6,17.4,12.85
383.3,0.744,0.4541,0.4584,0.6668,33.5,9.2,9.06,7.48,823.9,9.86,12.85
241.3,0.8397,0.3898,0.6959,0.8937,25.4,7.3,6.79,0.17,323.9,42.57,11.85
447.1,0.7962,0.4251,0.5586,0.7376,27.9,7.9,6.1,0.4,710.9,34.56,12.85
459.4,0.6533,0.4329,0.4497,0.5087,33.7,13.6,7.02,4.51,999.0,17.28,12.85
235.9,0.6655,0.4564,0.3889,0.5908,34.3,8.8,6.44,4.77,525.5,9.83,10.53
292.0,0.7719,0.5464,0.4333,0.784,25.4,10.3,8.35,0.15,391.4,74.81,12.85
429.6,0.7886,0.3611,0.6174,0.8044,29.7,11.5,9.37,0.02,760.8,105.51,12.85
414.5,0.6562,0.3689,0.2586,0.5265,24.7,13.5,6.97,0.26,526.3,74.65,12.85
268.0,0.7968,0.3474,0.4014,0.7975,23.4,8.0,8.87,8.29,306.2,7.66,11.77
274.4,0.8618,0.1847,0.3071,0.7947,34.8,10.7,7.55,0.3,624.5,61.98,12.3
316.3,0.7106,0.336,0.5729,0.596,33.5,11.4,5.71,1.05,679.7,31.68,12.85
346.0,0.7173,0.3603,0.4956,0.7011,32.6,11.9,8.11,2.83,714.1,25.12,12.85
380.7,0.8283,0.3674,0.2555,0.7551,22.7,14.4,7.31,0.03,406.7,101.87,12.85
315.9,0.6847,0.1788,0.3508,0.5732,33.8,8.5,7.93,1.39,689.1,28.33,12.85
340.3,0.7855,0.409,0.4129,0.6339,28.1,14.3,9.0,0.49,548.9,86.43,12.85
414.3,0.8002,0.4206,0.5577,0.8358,26.8,13.2,6.98,2.97,613.0,23.25,12.85
229.5,0.8919,0.4628,0.4945,0.992,29.7,12.0,9.06,0.5,405.1,72.46,12.01
285.6,0.7956,0.4628,0.508,0.7876,23.3,13.3,8.38,1.74,322.2,40.64,12.85
405.5,0.7422,0.4111,0.6847,0.7234,32.6,10.7,7.2,1.68,835.0,28.74,12.85
452.8,0.7618,0.2183,0.4724,0.6442,30.2,8.2,7.71,0.38,821.9,46.24,12.85
353.0,0.7237,0.5758,0.3654,0.6538,24.6,13.0,6.47,0.05,445.3,79.76,12.85
358.3,0.6747,0.4807,0.3152,0.5748,24.6,11.7,9.43,0.79,452.8,61.74,12.85
247.9,0.5847,0.1933,0.545,0.4403,24.6,12.8,8.0,0.51,311.8,67.51,11.46
336.3,0.8354,0.3361,0.325,0.8229,22.8,10.0,5.2,2.48,363.2,14.98,12.85
358.5,0.8327,0.3558,0.6267,0.9026,30.2,15.2,6.47,2.42,653.5,28.71,12.85
283.0,0.809,0.1561,0.2808,0.6726,33.8,12.3,7.8,0.92,616.0,50.05,12.43
290.0,0.6159,0.1922,0.3345,0.4988,22.2,7.8,5.25,1.4,297.1,17.01,11.62
318.1,0.6129,0.2387,0.286,0.4846,22.7,11.0,5.11,1.39,339.9,23.61,12.52
225.2,0.7203,0.395,0.2514,0.6114,30.0,13.8,7.03,2.63,405.8,26.7,11.39
303.7,0.7432,0.6151,0.6307,0.7456,33.5,14.1,6.5,0.83,652.2,50.22,12.85
275.0,0.76,0.2959,0.3496,0.7056,26.6,11.5,6.97,0.48,400.8,53.83,12.85
305.1,0.7347,0.3377,0.6336,0.6701,26.9,15.1,6.18,0.46,454.5,63.66,12.85
251.1,0.892,0.6134,0.4687,0.985,30.3,9.4,5.74,1.15,460.8,25.1,12.51
451.5,0.6451,0.3432,0.2928,0.5111,25.8,10.7,8.1,0.89,624.9,45.74,12.85
374.3,0.8644,0.2513,0.4156,0.8704,22.4,15.1,7.32,0.87,388.3,59.02,12.85
396.6,0.6813,0.3752,0.5707,0.5944,32.3,15.1,5.9,0.14,804.8,77.76,12.85
425.2,0.717,0.4404,0.3784,0.6652,30.8,13.2,6.44,1.9,797.6,29.22,12.85
349.6,0.7777,0.5127,0.6972,0.815,30.1,14.7,7.66,0.36,633.8,82.96,12.85
242.6,0.9053,0.5546,0.7161,1.0136,32.4,7.8,5.33,0.33,494.5,31.25,12.0
359.6,0.808,0.4135,0.3778,0.7612,31.5,14.8,5.66,0.8,699.6,46.56,12.85
372.6,0.8556,0.5097,0.559,0.9288,24.9,9.9,5.33,0.39,480.0,37.97,12.85
413.8,0.7609,0.4825,0.2603,0.6475,26.9,8.6,8.66,1.32,618.0,32.17,12.85
332.2,0.8311,0.15,0.3984,0.6965,23.8,9.2,8.39,0.7,390.9,45.25,12.85
253.2,0.6097,0.338,0.5583,0.4808,23.8,10.8,8.39,0.89,299.2,47.68,12.08
293.8,0.7334,0.2456,0.3203,0.6467,31.5,9.3,8.22,1.16,571.9,35.33,12.85
314.4,0.8192,0.2878,0.4679,0.8025,34.0,9.9,8.01,0.34,692.3,59.05,12.85
387.9,0.807,0.5236,0.634,0.8036,35.5,8.2,7.15,0.25,910.8,46.82,12.85
368.4,0.8219,0.4372,0.493,0.881,30.8,9.7,7.89,3.19,692.5,18.22,12.85
312.6,0.7463,0.4059,0.4819,0.6933,24.6,12.2,5.17,0.85,393.2,33.92,12.85
476.5,0.7656,0.2767,0.4453,0.7195,23.5,11.0,7.8,0.8,547.0,47.63,12.85
377.5,0.5748,0.3675,0.3697,0.4248,33.4,10.1,8.5,0.05,807.1,81.59,12.85
281.7,0.6931,0.1815,0.2161,0.5407,30.1,13.7,7.25,1.03,509.9,48.92,12.58
246.5,0.665,0.3717,0.3807,0.5895,30.7,15.0,6.61,1.21,459.8,44.95,12.1
259.7,0.6769,0.4516,0.3917,0.5899,32.9,13.8,6.25,1.23,543.9,38.74,12.36
283.9,0.8686,0.5929,0.7028,0.9562,31.8,10.0,7.89,1.84,563.5,27.74,12.85
261.8,0.6009,0.2388,0.2603,0.4656,33.7,13.7,8.12,0.29,567.6,86.0,12.13
268.5,0.8198,0.1572,0.2715,0.6812,22.8,8.4,8.92,0.44,289.6,51.98,12.02
294.1,0.6865,0.4466,0.3989,0.6036,32.5,8.2,6.54,2.5,601.9,15.29,12.85
265.1,0.7652,0.2679,0.4736,0.6675,33.9,10.1,8.46,4.41,580.8,15.82,11.38
453.2,0.5858,0.2914,0.2041,0.4352,26.0,14.3,7.53,0.22,634.7,88.09,12.85
240.9,0.7161,0.3815,0.4546,0.6811,31.0,9.2,8.97,1.03,456.8,40.69,12.08
356.4,0.6214,0.3963,0.5637,0.4796,26.4,7.6,7.38,0.36,513.1,41.0,12.85
326.7,0.7168,0.3027,0.543,0.6666,35.4,8.2,7.33,0.09,764.9,54.89,12.85
475.4,0.7934,0.4121,0.285,0.7145,22.5,14.7,7.6,0.59,497.7,70.38,12.85
249.1,0.8503,0.3466,0.6161,0.7647,30.1,12.7,8.37,0.23,451.4,86.28,12.67
323.4,0.7788,0.5346,0.2916,0.7155,24.3,9.3,9.34,1.86,398.8,30.34,12.85
472.1,0.8744,0.5959,0.4853,0.9595,32.0,12.0,5.33,1.14,942.8,29.83,12.85
445.0,0.7061,0.3594,0.4073,0.6202,24.5,11.7,5.24,0.23,554.6,49.93,12.85
432.4,0.8311,0.5301,0.6227,0.8696,25.3,12.9,9.22,0.01,574.9,117.28,12.85
287.1,0.5806,0.1667,0.4955,0.4405,28.9,9.1,7.38,2.48,485.7,19.33,12.31
264.4,0.7687,0.6285,0.3984,0.7682,34.8,14.8,7.77,0.29,603.1,88.94,12.85
393.8,0.6455,0.3628,0.5031,0.5242,25.0,9.8,7.17,1.4,510.6,29.26,12.85
461.6,0.8765,0.491,0.4281,0.9366,24.0,13.2,5.42,0.62,554.9,44.43,12.85
364.8,0.6951,0.5907,0.54,0.6309,32.6,7.1,8.46,1.32,752.3,26.03,12.85
368.6,0.7303,0.6114,0.7003,0.7275,29.0,10.4,8.36,0.57,627.0,55.19,12.85
292.8,0.7577,0.3942,0.6797,0.6877,34.8,10.2,6.4,0.14,666.5,57.27,12.85
420.1,0.6669,0.2599,0.3391,0.5191,24.1,11.9,6.38,0.38,506.3,55.02,12.85
268.6,0.609,0.2758,0.1589,0.4528,31.0,7.7,8.77,0.31,511.6,51.15,11.92
304.2,0.8756,0.4581,0.5973,0.9672,25.3,14.1,5.33,0.84,403.3,40.89,12.85
330.6,0.7716,0.369,0.5459,0.7326,24.2,9.0,8.96,1.61,403.2,30.77,12.85
352.0,0.8213,0.6308,0.5981,0.8568,31.6,13.1,6.15,0.46,688.8,55.22,12.85
283.0,0.8356,0.33,0.4051,0.7614,30.3,14.2,7.67,0.02,518.3,107.16,12.85
249.9,0.7839,0.2062,0.4692,0.7155,32.6,12.1,9.21,1.1,513.9,52.95,12.03
378.8,0.8382,0.2359,0.196,0.7052,26.3,13.7,8.05,1.4,542.9,45.93,12.85
295.0,0.9159,0.4413,0.571,1.0798,28.3,13.0,6.86,4.94,480.1,14.97,12.85
371.1,0.8752,0.498,0.5174,0.9321,27.7,10.2,8.1,1.34,581.8,35.39,12.85
260.1,0.7233,0.409,0.7011,0.717,35.8,14.3,6.55,0.96,618.5,47.81,12.57
345.1,0.7224,0.2362,0.2487,0.6191,26.1,9.7,6.25,1.28,486.3,26.47,12.85
358.5,0.6801,0.4143,0.6073,0.6166,26.1,12.1,9.49,3.94,506.4,23.29,12.85
233.5,0.8049,0.2974,0.6951,0.8117,27.0,13.7,8.38,2.64,349.4,31.52,11.91
307.5,0.796,0.4897,0.3745,0.7263,29.9,10.4,7.9,0.59,550.6,51.89,12.85
254.9,0.8044,0.6392,0.5216,0.8395,25.5,9.7,6.6,0.41,345.0,45.63,12.68
236.5,0.8263,0.4128,0.5997,0.8951,34.8,11.1,5.22,0.46,539.5,39.9,11.32
477.4,0.8945,0.39,0.5874,1.0174,25.7,14.4,5.14,1.05,655.0,35.95,12.85
303.8,0.7651,0.582,0.4386,0.7574,34.5,15.4,7.49,2.04,684.8,37.83,12.85
430.6,0.8191,0.4199,0.5626,0.7492,23.4,11.9,8.43,1.05,492.9,48.97,12.85
286.2,0.7065,0.5292,0.3075,0.6024,31.2,13.0,7.42,0.11,549.3,86.93,12.85
397.2,0.7856,0.5588,0.5248,0.8239,34.7,15.1,8.78,1.93,901.5,45.37,12.85
417.7,0.8047,0.1397,0.3742,0.6589,24.4,7.9,5.15,2.46,516.3,11.74,12.85
374.9,0.8965,0.4391,0.545,0.9834,35.6,9.1,6.65,0.51,883.1,39.96,12.85
342.6,0.7317,0.4933,0.621,0.7016,28.3,13.4,6.07,1.64,559.8,30.79,12.85
327.1,0.7929,0.4673,0.4232,0.7825,35.2,14.4,7.01,0.83,760.1,55.11,12.85
310.7,0.9099,0.6649,0.5731,1.0726,31.5,14.7,5.33,3.3,605.1,18.23,12.85
461.7,0.6197,0.4161,0.5124,0.5056,26.2,10.7,9.29,2.8,656.6,26.27,12.85
436.0,0.873,0.3003,0.4061,0.8457,24.6,7.8,6.0,1.12,550.9,22.12,12.85
470.9,0.6442,0.1072,0.1768,0.4978,26.3,10.9,9.15,1.76,671.2,36.22,12.85
252.3,0.648,0.2694,0.4958,0.5549,23.3,9.1,6.92,3.22,285.2,14.87,10.85
410.0,0.8102,0.5211,0.2672,0.7328,24.0,9.6,9.43,1.03,492.6,44.78,12.85
464.0,0.8479,0.2241,0.5096,0.808,23.5,14.0,7.49,0.56,532.0,66.85,12.85
267.1,0.8883,0.3859,0.7237,0.9941,27.9,7.7,9.19,2.1,425.3,22.75,12.59
237.3,0.854,0.4077,0.6756,0.9459,33.1,14.4,5.02,0.37,501.6,52.88,11.85
412.7,0.8449,0.3162,0.4336,0.7608,24.0,10.8,8.37,0.74,494.4,52.23,12.85
369.4,0.7036,0.3958,0.5731,0.6139,23.8,12.4,9.06,3.01,436.8,27.93,12.85
438.9,0.9064,0.5498,0.7575,1.0518,31.0,7.8,5.63,1.93,834.2,14.98,12.85
256.3,0.6951,0.442,0.1967,0.5483,24.8,10.0,5.43,0.78,327.1,30.7,11.99
426.8,0.5663,0.3769,0.2333,0.4223,23.4,7.8,6.91,0.36,485.1,39.6,12.85
272.4,0.6314,0.3926,0.2956,0.4978,24.3,15.7,9.2,0.66,336.1,86.77,12.85
262.6,0.7539,0.4227,0.6399,0.7181,34.9,14.3,7.44,0.5,602.1,70.7,12.71
262.7,0.7744,0.2037,0.5697,0.6594,33.5,11.1,7.37,0.29,564.8,63.63,11.95
431.8,0.7911,0.5023,0.7336,0.8343,27.0,9.0,5.64,2.04,645.8,16.71,12.85
393.0,0.7556,0.5499,0.3889,0.6957,31.2,15.4,5.0,0.44,753.7,53.68,12.85
356.0,0.7877,0.2551,0.3364,0.7522,29.5,10.1,8.65,0.91,623.8,45.77,12.85
313.3,0.8418,0.1792,0.4465,0.7735,31.5,8.4,5.39,0.73,610.3,26.32,12.71
448.1,0.6745,0.2957,0.6404,0.5914,31.6,12.1,7.85,6.03,876.3,13.48,12.85
322.0,0.7992,0.2892,0.5145,0.7996,30.8,15.5,9.12,0.74,605.5,80.98,12.85
432.3,0.8662,0.4383,0.5922,0.9335,25.7,7.0,5.94,0.13,593.4,37.13,12.85
334.2,0.8264,0.3193,0.5828,0.8619,22.5,9.1,7.99,0.14,352.4,64.05,12.85
318.0,0.799,0.5697,0.4573,0.784,28.4,15.4,5.35,1.34,520.8,35.34,12.85
340.3,0.7455,0.5251,0.4923,0.7488,34.5,8.5,7.72,1.37,764.8,27.78,12.85
298.4,0.7544,0.5572,0.6978,0.7518,30.0,8.0,5.74,0.81,536.2,25.37,12.85
414.4,0.7403,0.5571,0.7225,0.7214,33.7,12.1,8.31,0.85,897.3,54.56,12.85
350.7,0.8624,0.4038,0.1679,0.744,35.9,14.8,6.36,0.08,837.6,86.59,12.85
280.4,0.7129,0.189,0.4661,0.5556,24.3,11.3,7.09,1.09,344.6,38.28,12.46
453.9,0.7322,0.2153,0.6214,0.6211,31.7,16.0,7.7,1.05,893.5,59.78,12.85
319.8,0.9044,0.4083,0.6417,0.986,31.4,13.1,5.77,0.24,621.7,60.88,12.85
361.3,0.8213,0.504,0.6692,0.784,35.7,7.7,8.34,0.16,857.0,54.89,12.85
455.7,0.6921,0.268,0.504,0.6039,35.8,15.9,6.36,0.2,1084.5,84.63,12.85
382.3,0.8874,0.4382,0.463,1.0027,31.6,10.7,7.98,0.16,749.8,73.43,12.85
250.4,0.8025,0.5162,0.6184,0.8436,25.4,9.6,5.71,1.41,335.8,22.71,12.11
464.4,0.8714,0.4321,0.5836,0.9753,33.2,12.0,8.1,0.33,983.5,73.28,12.85
383.2,0.8851,0.4325,0.3688,0.8571,23.5,9.7,5.58,0.43,440.6,37.86,12.85
307.1,0.8509,0.4911,0.5217,0.893,32.9,7.8,6.91,0.29,642.7,41.82,12.85
256.2,0.6155,0.195,0.2903,0.4958,34.7,7.0,6.11,4.75,582.7,7.46,10.51
426.4,0.6409,0.3832,0.2615,0.5122,27.4,11.0,8.37,2.89,655.0,23.75,12.85
381.2,0.5994,0.3113,0.64,0.4674,30.8,14.5,6.18,0.39,717.8,64.46,12.85
358.7,0.751,0.2261,0.3407,0.6701,28.0,12.2,8.97,0.6,574.7,68.3,12.85
452.4,0.8649,0.3075,0.4825,0.8569,28.1,16.0,9.01,0.35,729.7,106.51,12.85
425.0,0.794,0.6193,0.3976,0.819,26.3,9.6,5.88,1.02,609.7,27.97,12.85
259.4,0.7235,0.4224,0.3841,0.5919,32.7,9.5,7.76,0.03,536.2,71.8,12.79
301.0,0.7222,0.6252,0.377,0.6914,35.1,8.4,5.39,1.67,695.6,17.05,12.85
284.6,0.8757,0.3593,0.4004,0.9006,35.2,8.5,6.76,1.11,659.4,27.15,12.85
413.4,0.7427,0.3529,0.5397,0.6489,24.4,9.6,8.21,3.43,514.6,17.72,12.85
228.7,0.8588,0.528,0.4676,0.8624,34.2,14.1,7.97,0.27,508.8,88.72,12.27
368.2,0.7901,0.193,0.2571,0.7142,32.3,15.2,7.81,2.45,748.3,34.35,12.85
418.2,0.7266,0.4079,0.383,0.6787,25.5,15.8,6.27,2.36,566.3,29.49,12.85
448.0,0.7668,0.4711,0.6441,0.709,22.9,9.1,6.7,0.2,490.2,50.59,12.85
308.9,0.7551,0.2931,0.3095,0.6389,25.8,14.9,5.46,0.76,424.9,46.28,12.85
433.5,0.7413,0.2131,0.4454,0.6117,34.8,10.0,8.24,0.28,987.2,64.06,12.85
248.8,0.7847,0.5632,0.7073,0.756,30.9,8.0,7.27,0.44,469.3,40.43,11.84
440.1,0.7535,0.5549,0.5969,0.7615,32.1,14.8,8.19,0.46,884.3,83.29,12.85
253.1,0.6503,0.2513,0.5596,0.5447,25.6,12.7,6.12,1.22,344.3,35.1,11.94
323.3,0.6997,0.4615,0.4268,0.6585,32.1,8.5,6.46,0.8,648.9,30.53,12.85
427.3,0.7243,0.4172,0.5803,0.6842,22.4,10.9,6.5,4.43,444.1,13.03,12.85
259.0,0.8511,0.5085,0.4645,0.9396,27.3,9.6,5.12,0.2,395.1,40.77,12.28
279.6,0.7641,0.6247,0.7457,0.7677,30.8,13.6,6.53,5.46,524.9,13.8,12.85
407.8,0.7922,0.5313,0.5748,0.7712,24.0,11.1,8.61,0.39,491.2,68.51,12.85
407.2,0.845,0.4497,0.619,0.8756,33.5,15.9,9.04,2.22,876.4,44.59,12.85
386.7,0.7423,0.5766,0.6593,0.7429,25.3,7.5,7.33,0.62,513.9,33.89,12.85
400.4,0.8833,0.5428,0.6522,0.8788,31.1,10.2,7.05,0.23,766.1,58.36,12.85
361.1,0.6446,0.2348,0.5783,0.5358,27.7,11.3,5.14,2.93,566.0,14.84,12.85
285.5,0.699,0.0767,0.3133,0.5418,30.3,11.5,8.96,0.55,523.7,66.44,12.71
309.9,0.7751,0.3815,0.6265,0.7865,23.5,9.8,5.06,1.61,356.5,19.05,12.85
267.2,0.7678,0.3592,0.5752,0.771,22.2,13.6,9.25,1.25,273.5,55.68,12.85
456.2,0.5958,0.3751,0.4268,0.4528,34.7,14.9,7.2,0.96,1037.1,54.72,12.85
371.7,0.7467,0.2752,0.3725,0.7047,25.8,15.4,6.54,1.03,512.0,49.83,12.85
324.2,0.7367,0.4962,0.3335,0.6724,33.5,14.2,9.16,1.98,696.3,43.84,12.85
340.1,0.8492,0.1295,0.3795,0.7468,36.0,14.7,5.11,0.14,816.0,65.82,12.85
466.3,0.813,0.361,0.6348,0.8756,25.0,12.0,7.62,1.65,604.3,34.3,12.85
259.9,0.8322,0.2382,0.5931,0.7513,25.7,14.4,7.47,3.39,356.3,24.55,11.55
372.4,0.6293,0.1004,0.186,0.4806,31.3,9.7,5.99,0.09,718.0,53.49,12.85
351.5,0.7776,0.3948,0.6889,0.7538,35.5,10.6,6.93,0.23,826.7,59.77,12.85
379.0,0.7567,0.5307,0.61,0.7442,34.8,9.9,7.94,1.89,864.9,27.04,12.85
224.7,0.8483,0.2681,0.4409,0.7185,29.0,11.2,8.27,0.86,382.9,49.77,11.42
446.8,0.8874,0.4024,0.587,0.9524,33.1,9.6,5.0,0.78,944.1,26.97,12.85
462.4,0.7225,0.5616,0.6305,0.6635,23.9,15.7,9.22,0.22,550.2,118.16,12.85
366.9,0.8456,0.2275,0.2591,0.7373,35.7,9.8,5.74,1.06,869.1,27.35,12.85
401.1,0.8534,0.1415,0.5743,0.7687,35.5,7.9,6.05,0.2,942.7,39.65,12.85
459.8,0.9013,0.5221,0.4503,0.9555,24.3,11.7,6.19,0.97,565.3,36.84,12.85
403.9,0.6254,0.2403,0.603,0.51,26.2,7.5,5.17,2.16,573.2,12.28,12.85
259.7,0.7663,0.3744,0.7291,0.7874,23.4,8.0,5.55,0.45,296.1,30.66,11.82
369.8,0.8349,0.3392,0.4179,0.8888,25.8,9.0,9.44,0.98,510.5,42.71,12.85
377.7,0.8584,0.3703,0.6871,0.9633,33.4,11.2,6.42,7.25,809.3,8.7,12.85
330.3,0.7774,0.3175,0.3001,0.6883,27.3,10.9,5.52,1.74,505.2,21.95,12.85
