crop_age_days,sat_ndvi,sat_ndre,sat_ndwi,sat_evi,sat_temp_celsius,sat_diurnal_temp_range,sat_solar_radiation_kwh_m2,sat_precipitation_mm,gdd,hydro_thermal_index,factory_sugar_recovery_pct
419.9,0.6878,0.3997,0.5985,0.5601,33.1,10.8,8.59,0.24,887.0,74.45,12.85
465.6,0.7932,0.5036,0.5605,0.7359,23.4,11.0,9.25,1.3,530.2,44.09,12.85
440.9,0.8773,0.5074,0.4497,0.9241,25.8,12.7,7.74,1.63,608.4,37.45,12.85
284.3,0.8886,0.5397,0.454,1.0226,34.0,14.0,6.15,1.92,624.7,29.45,12.85
337.1,0.8574,0.3937,0.5465,0.9122,26.9,7.3,9.16,0.44,500.7,46.39,12.85
253.6,0.8644,0.6329,0.5311,0.964,35.6,12.3,8.49,0.14,599.0,91.86,12.85
468.1,0.7244,0.5527,0.6577,0.6981,35.7,8.7,7.58,0.12,1110.0,58.63,12.85
377.6,0.7658,0.3214,0.3987,0.7354,25.8,10.1,8.13,0.83,519.4,44.86,12.85
279.4,0.7167,0.4451,0.2284,0.5984,22.6,10.1,9.16,4.37,295.5,17.27,12.61
394.6,0.8803,0.4869,0.6094,0.9411,31.9,11.2,8.21,0.37,784.2,67.29,12.85
380.7,0.7039,0.3137,0.513,0.6506,28.3,10.0,6.66,0.45,621.1,46.11,12.85
313.1,0.7307,0.5429,0.678,0.6855,23.4,8.0,8.21,0.16,357.3,56.4,12.85
249.5,0.8812,0.5486,0.4591,0.8994,31.9,8.3,5.18,1.4,496.7,17.98,12.23
394.6,0.7239,0.4064,0.4894,0.6649,22.4,7.3,6.74,1.71,411.8,18.16,12.85
355.3,0.7352,0.4214,0.6009,0.6479,34.2,11.2,6.83,1.54,788.1,30.14,12.85
420.8,0.8793,0.3779,0.5107,0.9038,23.9,15.6,5.75,2.96,502.5,22.63,12.85
355.2,0.7363,0.2031,0.4754,0.623,23.8,8.0,5.1,1.0,418.6,20.53,12.85
441.6,0.8051,0.587,0.5388,0.8338,24.5,15.5,5.6,0.22,550.2,71.42,12.85
363.5,0.8238,0.272,0.3634,0.7321,35.4,13.6,7.95,0.51,852.2,71.45,12.85
365.8,0.5775,0.2624,0.6173,0.4321,31.7,12.7,8.61,1.63,720.9,41.72,12.85
447.9,0.6769,0.5111,0.3733,0.5897,33.2,12.8,9.45,1.42,950.5,49.9,12.85
324.9,0.7496,0.3928,0.4442,0.7215,27.6,14.4,6.56,1.14,505.8,44.35,12.85
254.8,0.7708,0.4598,0.523,0.7154,26.7,8.0,7.7,1.72,374.8,22.51,12.34
227.5,0.7622,0.3349,0.6359,0.6719,25.3,11.5,9.22,1.52,302.2,42.19,11.56
416.3,0.741,0.563,0.4069,0.6935,28.7,13.3,5.75,3.2,696.5,18.19,12.85
381.3,0.7366,0.3662,0.2836,0.6521,29.7,12.3,8.23,1.32,675.8,43.51,12.85
403.1,0.9066,0.5494,0.6615,1.0531,30.8,14.5,8.4,2.26,759.6,37.32,12.85
275.4,0.8095,0.3937,0.6289,0.8603,25.6,7.7,5.4,0.43,374.5,28.91,12.38
255.5,0.6976,0.5622,0.6162,0.6256,35.3,13.2,8.88,1.7,594.7,43.43,12.85
223.8,0.7566,0.3755,0.41,0.6748,24.4,11.8,8.66,3.49,277.0,22.78,10.69
311.2,0.8999,0.4627,0.668,0.995,35.5,10.4,5.15,0.73,731.8,30.98,12.85
373.4,0.6076,0.1665,0.4137,0.4543,22.2,10.1,5.41,2.27,381.1,16.67,12.85
322.0,0.8433,0.3626,0.4056,0.8329,28.7,12.6,5.22,1.94,538.9,22.39,12.85
333.7,0.8134,0.2924,0.4189,0.7552,26.7,15.0,6.51,0.09,489.5,89.48,12.85
455.1,0.8831,0.4056,0.6058,1.0013,28.3,11.5,7.29,1.31,741.2,36.25,12.85
310.5,0.7425,0.1125,0.3742,0.5889,30.0,14.4,7.4,0.21,558.7,88.21,12.85
353.6,0.7163,0.4722,0.4728,0.658,28.1,10.6,6.2,5.13,569.3,10.75,12.85
423.7,0.7914,0.4381,0.7339,0.8003,27.8,7.9,9.1,2.5,669.9,20.59,12.85
323.1,0.8433,0.2836,0.6624,0.8352,32.3,7.6,6.66,0.17,654.5,42.82,12.85
381.7,0.5955,0.1054,0.2176,0.4497,31.6,7.5,5.2,0.19,748.3,32.51,12.85
444.2,0.743,0.3861,0.7299,0.7531,33.7,10.4,6.35,1.35,962.4,28.12,12.85
466.9,0.6858,0.4432,0.4132,0.6122,25.5,10.0,7.39,0.63,630.3,45.37,12.85
258.2,0.8455,0.5298,0.3682,0.8675,30.5,13.5,6.84,0.05,478.6,87.38,12.85
460.9,0.7448,0.3215,0.516,0.6415,30.2,13.7,6.23,1.17,838.5,39.3,12.85
348.0,0.655,0.3123,0.5316,0.5686,27.2,7.5,5.59,0.74,528.1,24.02,12.85
287.1,0.6938,0.3777,0.4403,0.61,28.8,9.0,8.69,0.16,482.5,67.33,12.85
339.4,0.8585,0.2669,0.2133,0.7453,26.4,9.5,9.48,2.43,488.5,26.19,12.85
474.8,0.8483,0.1583,0.2051,0.7418,24.0,11.9,6.48,3.7,569.1,16.46,12.85
348.1,0.8124,0.5144,0.4731,0.8518,25.0,8.3,6.72,2.12,452.3,17.87,12.85
305.5,0.6246,0.201,0.6097,0.5015,23.5,8.2,7.78,2.59,350.6,17.77,12.76
384.7,0.7129,0.3386,0.3339,0.5944,31.6,15.5,8.23,0.37,752.6,93.39,12.85
282.4,0.7704,0.4557,0.5201,0.7272,31.3,14.2,6.76,0.46,543.7,66.01,12.85
239.7,0.8885,0.4707,0.5502,0.98,35.3,8.6,9.07,0.35,558.8,57.93,12.36
253.5,0.6511,0.1646,0.5867,0.502,32.2,10.7,7.52,2.17,512.5,25.26,11.42
253.3,0.7054,0.5491,0.6265,0.6463,22.7,10.2,7.03,4.43,271.7,13.19,11.72
259.5,0.7461,0.4001,0.2624,0.618,34.4,14.1,7.91,1.89,580.7,38.61,12.75
256.1,0.6106,0.0962,0.3678,0.4571,34.1,11.6,9.29,3.2,565.4,25.64,10.94
386.6,0.5636,0.3866,0.446,0.4145,28.2,8.2,8.58,1.53,626.6,27.66,12.85
267.3,0.8694,0.4484,0.593,0.9566,30.2,13.7,5.18,0.74,486.5,40.74,12.85
309.9,0.7025,0.2481,0.2393,0.5677,35.7,10.6,6.5,0.83,733.3,37.48,12.85
453.2,0.7632,0.2529,0.2494,0.6203,29.5,9.4,7.12,0.12,790.9,59.66,12.85
343.2,0.6903,0.3296,0.5635,0.6069,34.7,10.4,6.42,0.05,778.3,63.54,12.85
393.6,0.7891,0.5603,0.6984,0.8126,23.2,11.5,8.15,1.78,439.3,33.62,12.85
264.8,0.6991,0.3074,0.5316,0.5902,24.7,10.1,8.72,0.87,335.6,47.14,12.44
270.0,0.6864,0.4186,0.3167,0.5997,28.2,9.2,8.29,1.21,436.6,34.5,12.59
230.6,0.7263,0.1891,0.3136,0.5776,30.2,10.6,9.45,1.22,419.4,45.0,11.14
263.9,0.6644,0.5153,0.4588,0.5758,33.4,7.2,6.23,0.49,565.5,30.03,12.25
292.4,0.7707,0.3901,0.4661,0.7404,35.8,14.0,8.94,0.97,697.0,63.33,12.85
266.0,0.8627,0.5246,0.5519,0.8875,27.4,8.5,8.45,0.95,410.8,36.91,12.85
243.1,0.6958,0.4302,0.3278,0.5978,22.7,7.4,6.63,0.74,259.2,28.22,11.48
251.4,0.6686,0.4497,0.4276,0.5622,33.2,12.9,8.3,2.58,533.3,29.9,12.47
339.8,0.764,0.4019,0.56,0.6363,30.5,14.0,5.47,0.9,627.3,40.19,12.85
273.6,0.6628,0.2528,0.6154,0.5628,24.8,14.3,8.55,1.39,349.7,51.3,12.74
314.7,0.5917,0.3547,0.3542,0.448,28.9,11.4,7.4,3.39,532.7,19.28,12.77
350.9,0.8481,0.3316,0.3987,0.9032,32.4,8.8,6.32,3.02,715.5,13.91,12.85
399.5,0.7233,0.3643,0.6407,0.7208,32.8,13.6,7.95,3.32,830.4,25.11,12.85
230.2,0.8909,0.4735,0.4594,1.0275,29.0,13.3,7.89,0.47,391.3,71.25,12.15
427.8,0.8717,0.5947,0.4709,0.9673,26.3,9.2,5.94,0.05,610.7,51.99,12.85
383.3,0.8582,0.4614,0.6063,0.8865,35.6,15.1,5.14,0.45,905.7,53.46,12.85
241.3,0.7077,0.3516,0.7149,0.6659,31.3,7.9,6.95,0.49,465.3,37.04,11.32
447.1,0.698,0.3821,0.6118,0.5928,27.7,15.8,7.56,3.6,702.7,26.04,12.85
459.4,0.8685,0.5752,0.4329,0.9114,25.9,14.7,8.94,1.57,639.8,51.28,12.85
235.9,0.7786,0.3632,0.5999,0.7301,32.2,13.2,9.18,0.13,477.3,107.33,12.54
292.0,0.7389,0.2813,0.5309,0.6785,25.4,15.4,7.38,0.22,391.0,93.59,12.85
429.6,0.8932,0.3654,0.5371,0.9868,24.4,13.5,8.39,0.25,532.9,90.36,12.85
414.5,0.6401,0.4588,0.3409,0.5246,29.4,8.7,6.98,1.49,722.0,24.39,12.85
268.0,0.6665,0.2849,0.6131,0.5602,26.1,11.0,8.36,1.99,376.8,30.64,12.41
274.4,0.8111,0.577,0.5994,0.8635,30.8,7.6,5.92,2.95,516.1,11.47,12.85
316.3,0.5639,0.3685,0.3611,0.4153,23.7,10.5,6.67,4.24,368.6,13.38,12.64
346.0,0.7879,0.274,0.465,0.7496,31.2,13.7,7.85,0.34,663.2,80.27,12.85
380.7,0.717,0.5651,0.4636,0.705,26.0,10.5,5.08,0.56,531.8,34.22,12.85
315.9,0.7439,0.5035,0.6408,0.7058,22.0,10.0,8.25,0.41,316.0,58.26,12.85
340.3,0.7431,0.595,0.3866,0.6948,23.8,12.4,8.76,0.67,400.7,64.96,12.85
414.3,0.8312,0.2012,0.3428,0.7592,35.1,14.8,6.8,3.69,955.9,21.51,12.85
229.5,0.6525,0.2554,0.4225,0.5473,34.1,7.4,7.02,1.28,508.3,22.82,10.57
285.6,0.8214,0.4342,0.4885,0.8703,25.3,10.5,8.83,2.01,379.1,30.71,12.85
405.5,0.8607,0.3301,0.5312,0.8813,32.9,8.4,8.49,1.01,847.3,35.58,12.85
452.8,0.8981,0.5256,0.6392,0.9356,30.5,13.3,6.3,0.04,838.5,79.97,12.85
353.0,0.688,0.2856,0.3019,0.548,35.6,8.0,6.46,0.1,832.9,46.7,12.85
358.3,0.6793,0.2962,0.3287,0.5224,27.2,13.0,8.05,1.16,545.8,48.46,12.85
247.9,0.7723,0.6275,0.5278,0.8009,31.5,9.6,7.53,1.9,484.3,24.85,12.7
336.3,0.657,0.3654,0.5208,0.5572,22.9,8.8,5.73,0.36,366.2,36.93,12.85
358.5,0.8854,0.293,0.3695,0.9354,27.5,15.4,6.39,1.92,557.3,33.79,12.85
283.0,0.634,0.4606,0.3261,0.4875,35.5,7.2,9.05,2.5,665.0,18.55,12.85
290.0,0.8634,0.5084,0.6903,0.9138,29.5,10.9,8.1,0.8,508.8,49.31,12.85
318.1,0.7427,0.5827,0.5854,0.7478,26.0,7.2,9.44,2.06,446.3,22.2,12.85
225.2,0.7059,0.5054,0.4107,0.6469,23.7,11.4,8.45,0.78,263.1,54.01,11.63
303.7,0.699,0.1449,0.2636,0.5653,31.8,11.5,9.24,1.7,602.9,39.36,12.85
275.0,0.7307,0.4249,0.5043,0.6824,31.0,9.9,5.97,2.17,523.2,18.67,12.63
305.1,0.8395,0.4662,0.411,0.8876,27.2,8.2,8.47,7.23,464.9,8.43,12.85
251.1,0.7644,0.2844,0.5587,0.7006,35.3,10.4,5.09,0.64,585.5,32.33,11.42
451.5,0.7439,0.593,0.5908,0.7432,22.3,13.1,8.02,0.79,465.6,58.33,12.85
374.3,0.7957,0.4341,0.383,0.7916,26.3,14.0,7.11,0.27,533.5,78.53,12.85
396.6,0.8399,0.5035,0.4381,0.9124,34.9,11.8,6.56,0.34,907.9,57.56,12.85
425.2,0.785,0.393,0.4455,0.7701,26.5,12.3,8.88,1.77,616.2,39.42,12.85
349.6,0.6202,0.1207,0.2426,0.4813,25.5,8.8,8.84,3.73,473.1,16.45,12.59
242.6,0.7883,0.2518,0.6239,0.714,29.5,9.6,5.1,0.75,424.0,27.89,11.06
359.6,0.8232,0.3443,0.2658,0.7356,33.5,8.5,7.74,0.3,774.4,50.47,12.85
372.6,0.7683,0.3895,0.6279,0.7869,23.4,9.2,6.66,0.5,426.4,40.92,12.85
413.8,0.7292,0.5669,0.6616,0.705,35.2,9.0,6.87,0.91,960.1,32.45,12.85
332.2,0.8844,0.6062,0.6231,0.9511,33.1,11.7,8.74,0.52,702.0,67.38,12.85
253.2,0.8147,0.4516,0.467,0.7488,24.5,12.1,6.39,0.4,317.4,55.14,12.34
293.8,0.8313,0.3609,0.5111,0.7418,32.0,15.5,9.24,2.0,586.6,47.81,12.85
314.4,0.8311,0.4501,0.604,0.8707,27.4,8.8,5.81,0.01,483.8,50.29,12.85
387.9,0.7784,0.3491,0.6335,0.7332,27.6,12.8,7.98,1.16,606.4,47.16,12.85
368.4,0.6621,0.1811,0.501,0.541,33.0,14.4,8.02,2.37,772.4,34.2,12.85
312.6,0.7484,0.4193,0.4834,0.7134,35.5,12.0,6.13,0.46,733.9,50.45,12.85
476.5,0.6565,0.2466,0.3747,0.5036,23.8,9.3,6.46,1.39,561.0,25.16,12.85
377.5,0.7857,0.5252,0.5045,0.7139,27.9,9.4,8.76,1.66,599.8,30.85,12.85
281.7,0.6843,0.5645,0.387,0.6035,28.7,7.4,8.43,1.6,471.3,23.87,12.85
246.5,0.7237,0.269,0.2369,0.5979,27.3,9.7,6.48,0.89,376.3,33.51,11.39
259.7,0.7262,0.5161,0.4953,0.7274,27.1,13.7,7.4,0.64,391.8,61.91,12.85
283.9,0.6892,0.1964,0.4797,0.5693,22.7,7.4,5.28,2.71,304.7,10.56,11.84
261.8,0.8301,0.4197,0.2833,0.7251,31.6,9.0,5.94,2.13,513.0,17.02,12.35
268.5,0.6767,0.505,0.5665,0.554,28.1,13.4,7.19,0.58,432.5,60.7,12.85
294.1,0.8373,0.4724,0.683,0.8841,24.7,14.0,5.39,0.16,374.3,65.05,12.85
265.1,0.7135,0.4708,0.5289,0.6351,33.4,11.1,8.79,0.11,567.9,87.79,12.85
453.2,0.8856,0.5779,0.3914,0.9265,33.2,13.3,8.23,0.15,962.3,95.19,12.85
240.9,0.7981,0.1601,0.4637,0.6542,28.8,10.5,9.25,1.31,404.9,41.97,11.52
356.4,0.5877,0.4102,0.5706,0.4347,26.2,8.4,8.12,0.08,505.3,63.48,12.85
326.7,0.8336,0.3436,0.6297,0.8109,30.9,10.6,9.23,0.62,618.6,60.45,12.85
475.4,0.7337,0.5377,0.4324,0.7192,26.0,12.2,7.5,2.1,667.2,29.56,12.85
249.1,0.8559,0.587,0.5158,0.9403,25.3,15.5,7.7,0.52,331.4,78.54,12.85
323.4,0.6609,0.3114,0.4814,0.5166,32.2,7.6,9.4,2.16,654.2,22.64,12.85
472.1,0.7284,0.3095,0.472,0.6727,22.6,11.6,7.89,2.05,498.7,29.9,12.85
445.0,0.8086,0.5181,0.5557,0.8573,23.3,10.0,5.14,0.42,504.1,35.96,12.85
432.4,0.8062,0.2819,0.3973,0.7565,22.1,11.6,8.26,1.96,436.5,32.32,12.85
287.1,0.8671,0.5954,0.6496,0.9513,24.1,7.2,9.07,2.07,348.5,21.36,12.85
264.4,0.8625,0.1893,0.2417,0.7693,23.0,9.8,8.58,0.76,290.0,47.86,12.29
393.8,0.8538,0.5731,0.6359,0.9456,35.9,14.4,7.63,0.35,942.9,80.97,12.85
461.6,0.7638,0.398,0.4703,0.7573,26.0,12.0,8.02,1.1,648.3,45.67,12.85
364.8,0.7288,0.4698,0.7521,0.7266,24.1,11.1,9.46,3.82,441.0,21.71,12.85
368.6,0.7091,0.3095,0.5698,0.6647,25.4,9.6,5.41,1.53,493.0,20.45,12.85
292.8,0.6839,0.3972,0.5116,0.588,35.1,9.7,8.0,0.28,676.5,60.31,12.85
420.1,0.7565,0.6338,0.5546,0.7711,29.3,10.4,6.28,1.72,726.0,24.09,12.85
268.6,0.6935,0.5269,0.625,0.5857,27.1,14.5,7.88,0.84,405.8,62.33,12.85
304.2,0.8124,0.2416,0.3335,0.7529,34.2,15.7,7.73,1.34,676.1,51.84,12.85
330.6,0.705,0.4336,0.636,0.662,27.5,10.9,5.69,1.99,513.4,20.86,12.85
352.0,0.7616,0.3729,0.4788,0.7559,26.7,10.5,5.93,1.09,517.1,29.98,12.85
283.0,0.8003,0.573,0.4713,0.845,24.9,14.6,7.8,2.52,365.2,32.36,12.85
249.9,0.8437,0.3658,0.3791,0.7645,27.3,10.8,5.58,1.92,382.0,20.7,11.95
378.8,0.8126,0.6264,0.4648,0.8456,26.4,12.0,6.19,1.43,546.7,30.48,12.85
295.0,0.8043,0.3159,0.4783,0.8213,31.5,9.1,8.76,0.25,574.8,63.86,12.85
371.1,0.5933,0.1966,0.4233,0.4444,26.1,13.7,6.47,2.71,521.6,23.88,12.85
260.1,0.7423,0.228,0.3434,0.6669,30.1,11.8,7.2,4.12,470.3,16.56,11.27
345.1,0.7719,0.4214,0.5168,0.686,22.9,14.3,9.24,0.22,376.9,108.02,12.85
358.5,0.6224,0.3008,0.4056,0.5076,24.7,14.0,6.02,1.0,454.5,42.13,12.85
233.5,0.898,0.4451,0.4984,1.0453,27.7,8.9,6.75,0.45,366.6,41.63,11.67
307.5,0.8037,0.4907,0.5609,0.8034,35.1,13.4,7.73,2.11,710.9,33.44,12.85
254.9,0.9014,0.3415,0.6044,0.9933,27.3,14.2,8.4,1.92,389.6,40.87,12.77
236.5,0.7696,0.3721,0.589,0.798,31.3,10.1,9.06,0.23,456.3,74.62,11.78
477.4,0.6506,0.2387,0.3374,0.5496,25.6,8.6,9.12,3.14,647.9,18.82,12.85
303.8,0.85,0.3913,0.4083,0.9134,23.8,7.0,8.49,0.3,357.8,45.92,12.85
430.6,0.6747,0.4575,0.4508,0.5867,22.8,11.1,6.03,2.39,465.9,19.64,12.85
286.2,0.852,0.5469,0.504,0.9299,26.3,10.2,5.11,0.92,408.6,27.14,12.85
397.2,0.6107,0.1496,0.2454,0.4785,24.2,12.0,6.73,0.6,484.9,50.53,12.85
417.7,0.7641,0.6559,0.7188,0.7849,24.4,8.7,5.64,0.26,519.4,38.94,12.85
374.9,0.6462,0.2382,0.53,0.5222,32.7,14.7,8.2,0.28,774.1,94.73,12.85
342.6,0.8841,0.2768,0.3603,0.8593,22.2,9.3,7.98,1.63,350.2,28.3,12.85
327.1,0.7014,0.4154,0.4303,0.6636,29.8,9.0,5.2,1.2,582.5,21.36,12.85
310.7,0.6987,0.2143,0.3292,0.611,27.3,11.3,8.76,0.2,475.8,83.05,12.85
461.7,0.8287,0.4853,0.5401,0.8378,29.1,11.5,6.12,0.18,789.1,59.62,12.85
436.0,0.683,0.4364,0.65,0.5986,29.9,8.9,6.95,0.11,779.5,55.78,12.85
470.9,0.8452,0.5984,0.5573,0.8932,26.4,9.4,8.01,2.04,677.5,24.86,12.85
252.3,0.6311,0.3359,0.5331,0.507,26.1,8.5,6.93,1.87,356.6,20.62,11.58
410.0,0.8257,0.3505,0.4531,0.6985,32.3,13.5,6.99,0.09,831.0,86.28,12.85
464.0,0.688,0.3956,0.3299,0.5831,34.2,13.9,5.3,1.23,1029.9,33.04,12.85
267.1,0.756,0.2821,0.662,0.701,24.7,11.2,6.81,0.13,339.1,67.07,12.76
237.3,0.8445,0.1529,0.2669,0.7551,23.4,13.4,8.44,3.51,269.7,25.13,10.84
412.7,0.8202,0.4738,0.4772,0.7695,34.6,13.6,9.12,3.56,931.4,27.21,12.85
369.4,0.891,0.4127,0.4225,0.8917,26.9,8.2,6.86,1.8,550.3,20.22,12.85
438.9,0.7067,0.1116,0.5616,0.56,29.7,15.7,6.91,3.91,777.6,22.08,12.85
256.3,0.8273,0.5764,0.5659,0.8304,27.0,14.4,8.16,2.5,385.4,33.53,12.85
426.8,0.7886,0.6162,0.7149,0.8178,23.8,8.8,9.24,2.65,501.9,22.42,12.85
272.4,0.7774,0.4256,0.2157,0.6634,30.3,8.7,6.2,1.26,497.2,23.75,12.61
262.6,0.8289,0.3873,0.3994,0.8361,29.4,8.1,6.98,0.55,455.6,36.66,12.39
262.7,0.7344,0.5568,0.5345,0.6998,24.8,8.2,8.58,0.37,337.4,51.71,12.85
431.8,0.8818,0.2282,0.5814,0.8818,28.3,13.7,7.74,0.59,704.9,66.7,12.85
393.0,0.7059,0.4589,0.3848,0.6634,33.2,11.2,5.5,1.49,831.4,24.83,12.85
356.0,0.6719,0.3696,0.526,0.58,30.3,14.0,7.82,0.28,650.3,85.58,12.85
313.3,0.7297,0.4862,0.627,0.6693,23.4,13.7,5.84,0.45,355.8,55.29,12.85
448.1,0.6568,0.2449,0.3087,0.4978,29.7,12.4,7.3,0.95,791.8,46.63,12.85
322.0,0.7068,0.3891,0.3796,0.6634,31.8,13.2,7.38,0.4,638.9,69.57,12.85
432.3,0.8623,0.3555,0.7248,0.9072,33.1,7.2,8.94,1.33,912.1,27.47,12.85
334.2,0.8353,0.1577,0.4738,0.7042,30.8,9.8,7.08,3.85,628.5,14.32,12.72
318.0,0.8224,0.3314,0.2954,0.7758,24.1,12.7,6.26,2.07,386.0,25.99,12.85
340.3,0.7595,0.3836,0.6939,0.7812,31.9,7.1,6.04,1.65,678.6,16.16,12.85
298.4,0.8859,0.2716,0.6338,0.8889,31.5,7.3,8.93,1.31,581.3,28.21,12.85
414.4,0.7494,0.3127,0.4579,0.6965,22.3,14.7,5.77,1.0,428.5,42.23,12.85
350.7,0.7146,0.6336,0.4502,0.7009,27.8,13.2,6.92,0.31,552.9,69.48,12.85
280.4,0.7177,0.6227,0.5383,0.6824,26.7,9.4,5.84,3.38,411.1,12.53,12.43
453.9,0.774,0.5165,0.3377,0.746,31.4,13.2,8.48,0.43,879.3,78.3,12.85
319.8,0.9001,0.4122,0.4846,1.0095,25.0,14.1,7.13,0.14,416.6,88.17,12.85
361.3,0.7403,0.5031,0.7191,0.7356,30.3,9.8,6.58,2.08,660.2,20.86,12.85
455.7,0.7393,0.4168,0.3044,0.6749,34.8,7.3,6.62,0.29,1038.3,37.62,12.85
382.3,0.867,0.268,0.5144,0.8717,33.2,15.4,8.83,0.7,809.3,80.12,12.85
250.4,0.8659,0.2384,0.5452,0.8471,34.9,10.1,7.49,0.04,573.4,72.59,12.3
464.4,0.7369,0.3799,0.5545,0.7424,35.7,8.0,8.23,0.22,1100.5,53.64,12.85
383.2,0.7542,0.5033,0.6003,0.7343,22.1,11.4,9.04,0.29,388.9,80.34,12.85
307.1,0.6079,0.1964,0.5707,0.4617,30.7,13.9,9.06,0.08,574.8,116.29,12.85
256.2,0.731,0.5491,0.75,0.7207,27.8,9.0,6.48,1.6,404.3,22.38,12.43
426.4,0.7492,0.5025,0.499,0.6926,34.0,9.4,9.29,2.72,939.8,23.52,12.85
381.2,0.6941,0.3881,0.2266,0.5486,25.5,9.2,5.11,0.7,515.6,27.6,12.85
358.7,0.7921,0.4612,0.4684,0.7679,35.7,15.9,6.7,3.11,851.4,25.92,12.85
452.4,0.8064,0.3964,0.291,0.763,30.6,8.8,9.03,0.36,841.1,58.28,12.85
425.0,0.8219,0.3821,0.636,0.8756,33.1,12.2,6.24,0.59,897.2,47.75,12.85
259.4,0.651,0.4608,0.5025,0.5253,23.2,15.3,6.23,0.25,290.5,76.68,12.56
301.0,0.7823,0.3977,0.6786,0.7986,24.6,8.3,6.36,1.45,378.4,21.58,12.85
284.6,0.6872,0.398,0.6351,0.6193,32.6,15.7,7.76,0.82,586.8,67.18,12.85
413.4,0.7141,0.3375,0.4549,0.5674,22.3,15.5,6.97,1.43,426.2,44.64,12.85
228.7,0.7948,0.4972,0.4822,0.8413,33.4,15.0,8.27,2.15,490.3,39.27,12.11
368.2,0.7394,0.468,0.3466,0.684,22.2,8.9,9.03,1.18,375.4,36.92,12.85
418.2,0.7154,0.3017,0.2595,0.615,31.2,12.7,8.03,1.48,803.0,41.13,12.85
448.0,0.7164,0.4089,0.5879,0.6457,27.1,13.8,5.92,4.11,676.9,16.06,12.85
308.9,0.8633,0.5858,0.4342,0.9495,30.6,15.9,9.2,0.53,573.4,95.24,12.85
433.5,0.7388,0.4903,0.5073,0.6472,31.7,8.6,6.19,0.67,856.0,32.01,12.85
248.8,0.8446,0.2863,0.5845,0.7624,26.8,13.9,5.67,1.9,368.0,27.21,11.86
440.1,0.7465,0.1479,0.238,0.6207,23.5,10.0,5.4,1.42,506.6,22.47,12.85
253.1,0.7444,0.3948,0.3787,0.653,23.0,8.6,7.54,0.29,277.8,49.93,12.05
323.3,0.7671,0.3882,0.6701,0.7667,30.2,10.8,5.51,0.71,589.9,34.83,12.85
427.3,0.6605,0.3346,0.5048,0.5739,29.3,14.1,5.62,0.95,738.8,40.88,12.85
259.0,0.7017,0.1756,0.5057,0.5872,32.4,11.2,6.35,0.82,528.1,39.12,11.55
279.6,0.6508,0.1864,0.2988,0.5191,29.1,11.8,6.27,0.29,479.1,57.31,12.02
407.8,0.7447,0.3246,0.4607,0.6601,27.9,16.0,7.72,3.87,649.0,25.27,12.85
407.2,0.7866,0.443,0.4199,0.8224,27.6,10.6,8.68,2.16,634.2,29.12,12.85
386.7,0.8692,0.224,0.6483,0.8407,22.4,12.5,8.43,0.98,401.0,53.23,12.85
400.4,0.8676,0.5288,0.627,0.9825,26.7,10.3,6.18,1.71,588.5,23.47,12.85
361.1,0.8021,0.4514,0.4874,0.7708,35.7,10.5,6.1,3.41,854.5,14.57,12.85
285.5,0.729,0.5051,0.3951,0.6105,34.2,13.3,9.35,0.22,634.6,101.62,12.85
309.9,0.9086,0.3861,0.627,1.0482,26.6,15.4,5.04,0.43,452.8,54.3,12.85
267.2,0.8589,0.288,0.3907,0.8547,30.2,11.9,8.96,1.17,487.1,48.97,12.85
456.2,0.8438,0.5828,0.4044,0.8843,33.9,13.9,5.9,2.41,997.3,24.09,12.85
371.7,0.7274,0.4743,0.4424,0.7293,28.2,7.8,9.26,0.06,601.3,68.48,12.85
324.2,0.7494,0.2647,0.2307,0.6057,22.3,8.9,6.54,6.2,332.4,8.08,12.58
340.1,0.7106,0.4281,0.2326,0.5725,23.0,11.5,6.98,0.91,375.6,42.1,12.85
466.3,0.8638,0.3066,0.5127,0.9226,29.1,7.2,8.18,0.67,799.5,35.23,12.85
259.9,0.7088,0.442,0.3057,0.6053,35.6,9.3,7.64,0.52,612.6,46.67,12.47
372.4,0.7874,0.4794,0.4859,0.6839,31.7,11.7,6.43,0.29,733.9,58.23,12.85
351.5,0.7897,0.2121,0.3944,0.6495,23.0,7.1,7.49,2.35,386.4,15.95,12.85
379.0,0.684,0.1558,0.4278,0.5285,24.7,9.4,8.29,4.67,479.4,13.72,12.85
224.7,0.9131,0.6218,0.5524,1.0305,32.8,11.6,5.19,0.8,467.4,33.51,11.65
446.8,0.8715,0.2268,0.4799,0.7819,33.8,12.2,5.05,4.57,973.0,11.03,12.85
462.4,0.8379,0.3746,0.317,0.8226,30.6,15.3,7.06,2.6,862.2,30.04,12.85
366.9,0.8968,0.5639,0.5803,0.957,31.0,12.8,5.59,0.98,698.0,36.11,12.85
401.1,0.8653,0.4976,0.6427,0.857,22.4,10.7,7.99,1.68,417.0,31.98,12.85
459.8,0.7426,0.2168,0.332,0.5925,33.6,15.4,5.96,0.86,993.2,49.38,12.85
403.9,0.7367,0.5263,0.7164,0.7194,33.0,14.1,6.95,1.23,849.6,43.87,12.85
259.7,0.6641,0.089,0.5355,0.5058,25.6,8.8,5.89,0.09,353.8,47.56,11.45
369.8,0.795,0.36,0.645,0.8096,31.9,8.2,7.47,1.79,736.8,21.91,12.85
