crop_age_days,sat_ndvi,sat_ndre,sat_ndwi,sat_evi,sat_temp_celsius,sat_diurnal_temp_range,sat_solar_radiation_kwh_m2,sat_precipitation_mm,gdd,hydro_thermal_index,factory_sugar_recovery_pct
419.9,0.8714,0.3511,0.3489,0.908,23.1,7.8,7.74,0.06,464.3,56.87,12.85
465.6,0.574,0.3772,0.1681,0.4192,25.5,12.7,7.9,0.02,628.8,98.17,12.85
440.9,0.8057,0.363,0.5938,0.822,31.4,15.2,5.4,0.19,854.1,69.04,12.85
284.3,0.8305,0.316,0.4111,0.7771,34.4,8.9,9.02,1.57,637.9,31.15,12.85
337.1,0.8186,0.3004,0.3836,0.8322,28.4,13.0,6.75,1.26,554.2,38.87,12.85
253.6,0.7968,0.5792,0.7091,0.7765,30.5,7.7,6.41,1.21,469.1,22.37,12.45
468.1,0.6654,0.4383,0.3297,0.5624,24.6,12.4,7.08,0.05,591.6,83.96,12.85
377.6,0.6464,0.2464,0.2137,0.5093,33.3,8.5,6.76,0.95,803.1,29.36,12.85
279.4,0.6271,0.3483,0.571,0.4828,35.5,13.6,8.89,3.88,657.9,24.82,12.41
394.6,0.9142,0.4047,0.6786,1.0464,25.8,9.7,9.18,0.76,543.0,50.65,12.85
380.7,0.829,0.4101,0.4235,0.8953,28.9,11.2,6.37,1.47,644.5,28.78,12.85
313.1,0.7907,0.5726,0.5029,0.7838,23.2,12.4,8.89,2.27,350.9,33.69,12.85
249.5,0.8644,0.2662,0.6184,0.7623,29.8,8.5,8.52,2.3,444.9,22.06,12.11
394.6,0.8203,0.3646,0.5622,0.7805,29.0,13.7,9.19,1.1,672.4,59.87,12.85
355.3,0.7388,0.4906,0.5504,0.7153,24.0,9.7,6.11,2.93,427.1,15.12,12.85
420.8,0.8816,0.3332,0.4765,0.969,28.2,13.0,7.6,0.74,681.2,56.43,12.85
355.2,0.6991,0.1663,0.2831,0.5638,26.7,8.4,6.24,3.29,521.4,12.24,12.44
441.6,0.7803,0.1604,0.1444,0.6278,29.3,13.2,8.71,0.41,764.2,81.36,12.85
363.5,0.9086,0.3783,0.6095,1.0063,30.2,8.2,5.02,0.49,661.5,27.43,12.85
365.8,0.8206,0.3682,0.433,0.7705,22.1,10.8,7.54,0.08,370.2,75.48,12.85
447.9,0.6117,0.1881,0.4059,0.4895,32.7,9.2,6.53,2.38,925.2,17.8,12.85
324.9,0.5968,0.1667,0.3814,0.4402,32.0,13.7,6.45,0.81,649.2,48.98,12.85
254.8,0.6701,0.3315,0.6298,0.5947,27.1,9.4,7.9,0.39,385.5,53.19,12.04
227.5,0.8085,0.3681,0.4051,0.8472,22.7,14.9,8.83,0.4,244.3,94.52,11.8
416.3,0.8971,0.5642,0.4618,1.0381,32.6,15.0,7.74,3.48,856.4,25.99,12.85
381.3,0.7658,0.3151,0.4994,0.731,35.4,8.8,8.84,2.69,891.1,20.99,12.85
403.1,0.7822,0.5084,0.4489,0.7464,25.4,12.5,6.19,1.21,538.6,35.09,12.85
275.4,0.6043,0.3247,0.4943,0.4584,26.5,7.8,7.34,1.44,400.1,23.46,12.15
255.5,0.8769,0.4634,0.4787,0.907,24.6,10.5,7.03,0.96,321.2,37.64,12.66
223.8,0.7563,0.2131,0.3808,0.6845,30.1,13.4,5.05,0.75,404.5,38.84,10.52
311.2,0.8674,0.3118,0.5021,0.904,24.2,12.9,7.51,3.71,378.6,20.63,12.85
373.4,0.801,0.2975,0.2853,0.7491,27.0,12.6,7.98,0.2,559.6,83.81,12.85
322.0,0.668,0.2421,0.3707,0.5501,31.8,9.5,7.66,0.81,636.2,40.34,12.85
333.7,0.7121,0.2456,0.4265,0.5738,29.8,10.4,8.31,0.63,595.5,52.93,12.85
455.1,0.7776,0.201,0.3345,0.7005,27.4,7.9,7.57,1.03,701.3,29.5,12.85
310.5,0.7376,0.2702,0.5278,0.6031,27.9,13.5,5.3,0.92,493.3,37.23,12.85
353.6,0.7324,0.3427,0.4462,0.6141,29.9,11.5,5.52,1.1,631.9,30.38,12.85
423.7,0.7621,0.6065,0.6297,0.7867,22.1,13.4,7.68,0.23,427.2,83.85,12.85
323.1,0.6687,0.2877,0.4975,0.5805,23.1,9.2,6.24,1.08,358.6,27.71,12.85
381.7,0.6696,0.3276,0.3914,0.593,34.3,9.9,5.36,0.42,852.7,37.53,12.85
444.2,0.75,0.5135,0.5639,0.7522,23.1,10.0,6.93,0.31,492.6,53.14,12.85
466.9,0.8553,0.6568,0.4861,0.9591,31.9,7.2,7.49,0.1,928.9,49.25,12.85
258.2,0.7358,0.3104,0.4744,0.6898,34.9,10.1,6.48,2.16,590.9,20.66,11.83
460.9,0.8159,0.636,0.605,0.8538,25.8,14.2,8.24,0.84,635.6,63.86,12.85
348.0,0.8134,0.2778,0.3251,0.7531,27.2,15.1,7.9,1.48,528.4,48.05,12.85
287.1,0.655,0.1915,0.5489,0.545,30.0,11.7,6.5,1.95,515.9,25.69,12.39
339.4,0.8835,0.3898,0.5775,0.88,34.3,11.1,8.4,1.71,758.3,34.44,12.85
474.8,0.7022,0.5267,0.5195,0.6545,35.2,7.3,7.92,0.95,1100.9,29.5,12.85
348.1,0.7986,0.3741,0.6152,0.8021,32.4,14.9,7.87,0.74,708.5,67.58,12.85
305.5,0.7077,0.239,0.6673,0.6097,23.2,7.1,7.49,0.71,342.5,31.22,12.85
384.7,0.6666,0.2654,0.3208,0.5308,31.4,15.5,5.05,1.53,745.1,30.92,12.85
282.4,0.6979,0.2881,0.5089,0.6434,27.7,11.4,8.13,1.02,444.7,45.82,12.83
239.7,0.6719,0.4702,0.4035,0.5358,28.6,10.1,6.69,2.84,397.7,17.58,11.67
253.5,0.7521,0.4119,0.345,0.7128,22.7,15.3,9.24,3.12,271.0,34.4,12.21
253.3,0.8939,0.3727,0.5,0.9731,24.7,7.2,8.68,0.28,321.0,48.94,12.47
259.5,0.7876,0.3334,0.4058,0.7874,33.1,12.2,7.64,0.22,546.7,76.67,12.51
256.1,0.8769,0.5625,0.6769,0.9543,28.4,11.9,6.13,1.49,418.9,29.38,12.85
386.6,0.7596,0.3895,0.5348,0.7677,26.2,9.0,5.92,0.54,549.9,34.53,12.85
267.3,0.7662,0.3763,0.3552,0.7203,27.4,10.9,6.53,0.03,411.0,68.99,12.81
309.9,0.7557,0.4817,0.5033,0.7415,34.0,12.9,7.14,3.29,680.5,21.42,12.85
453.2,0.8962,0.5553,0.4337,0.9593,32.5,13.5,6.33,0.39,928.4,61.88,12.85
343.2,0.8504,0.1805,0.4547,0.7686,25.8,7.0,7.32,3.97,474.1,10.31,12.77
393.6,0.6247,0.3854,0.5507,0.4692,23.6,15.4,5.74,1.9,458.3,30.61,12.85
264.8,0.8639,0.4042,0.4456,0.8162,25.5,8.5,9.4,2.16,358.2,25.25,12.85
270.0,0.8769,0.4548,0.5125,0.8799,34.9,9.1,5.49,0.34,618.0,37.33,12.7
230.6,0.9039,0.3102,0.3852,0.9732,30.1,9.4,9.19,0.4,418.4,61.53,11.56
263.9,0.7146,0.4205,0.6483,0.6941,29.5,7.3,9.11,1.1,461.0,31.77,12.64
292.4,0.6589,0.2048,0.2301,0.5328,30.3,8.1,7.36,0.28,536.6,46.52,12.48
266.0,0.7556,0.3786,0.2071,0.6307,27.1,15.9,8.26,0.55,402.3,84.81,12.85
243.1,0.8572,0.4567,0.6628,0.9572,33.3,9.8,6.96,0.58,517.7,43.3,12.23
251.4,0.7538,0.247,0.4415,0.6245,29.3,8.0,7.84,0.26,435.5,49.95,11.64
339.8,0.7011,0.2838,0.3406,0.6268,23.6,8.0,6.53,0.34,395.3,38.69,12.85
273.6,0.7422,0.2924,0.3469,0.6995,23.8,13.5,6.36,2.33,323.1,25.71,12.43
314.7,0.8533,0.5891,0.515,0.8646,29.5,14.7,7.6,0.27,551.2,87.63,12.85
350.9,0.808,0.2033,0.4474,0.6845,35.1,9.3,7.24,0.04,811.0,64.64,12.85
399.5,0.8306,0.4473,0.3435,0.7041,26.3,7.2,7.61,1.49,572.0,21.97,12.85
230.2,0.6602,0.2543,0.2956,0.5191,34.2,9.0,6.29,5.59,510.5,8.59,9.93
427.8,0.7192,0.4892,0.5927,0.6668,32.7,7.5,6.65,0.6,885.5,31.15,12.85
383.3,0.8328,0.4728,0.4097,0.8315,25.5,7.9,5.38,0.19,516.2,35.85,12.85
241.3,0.8759,0.3719,0.6273,0.8192,22.5,10.9,5.24,1.27,253.5,25.13,11.59
447.1,0.8868,0.3888,0.7003,0.9463,23.4,9.1,6.14,3.55,510.9,12.23,12.85
459.4,0.7087,0.5202,0.5898,0.6818,32.2,11.6,5.33,2.3,928.0,18.83,12.85
235.9,0.7598,0.166,0.4167,0.6154,24.8,9.3,5.47,1.46,301.8,20.62,10.6
292.0,0.7054,0.4265,0.5576,0.6353,27.2,15.5,8.66,0.57,443.8,85.41,12.85
429.6,0.763,0.5933,0.5278,0.7466,29.0,15.2,5.17,1.17,731.4,36.12,12.85
414.5,0.767,0.2284,0.4968,0.6731,32.2,12.1,7.97,0.14,835.6,84.29,12.85
268.0,0.8256,0.4205,0.5715,0.766,23.6,10.2,6.23,1.7,310.5,23.46,12.59
274.4,0.8752,0.4443,0.5831,0.9194,27.7,10.4,8.92,1.94,430.6,31.69,12.85
316.3,0.7865,0.4266,0.4155,0.8162,28.8,10.7,7.18,5.03,531.1,12.75,12.85
346.0,0.7454,0.5189,0.579,0.7364,29.6,13.5,6.38,0.45,607.9,59.47,12.85
380.7,0.7458,0.5785,0.5235,0.7044,33.5,11.1,7.33,0.03,817.0,78.89,12.85
315.9,0.788,0.4893,0.5055,0.7929,24.4,14.7,6.72,1.18,391.8,45.27,12.85
340.3,0.8797,0.2179,0.2802,0.8633,33.3,15.5,7.54,1.84,725.1,41.14,12.85
414.3,0.684,0.3833,0.6161,0.6254,31.7,10.0,5.52,2.34,816.3,16.53,12.85
229.5,0.6936,0.3291,0.4089,0.6152,29.8,12.0,9.49,0.32,408.2,86.38,11.55
285.6,0.7844,0.2558,0.3146,0.6814,31.8,7.9,6.92,0.46,565.4,37.33,12.56
405.5,0.6905,0.5456,0.4892,0.6417,27.8,8.8,6.57,1.08,639.4,27.82,12.85
452.8,0.7521,0.4359,0.6696,0.7092,23.9,10.7,8.2,0.6,540.5,54.85,12.85
353.0,0.7289,0.2729,0.3813,0.644,31.3,8.9,6.64,2.95,682.1,14.86,12.85
358.3,0.7615,0.617,0.7287,0.7759,29.3,14.9,8.75,0.96,621.6,66.37,12.85
247.9,0.5962,0.3292,0.3002,0.4408,31.0,8.4,7.04,2.41,469.7,17.4,11.43
336.3,0.7029,0.4265,0.3462,0.6038,26.7,11.1,8.24,1.3,495.5,39.7,12.85
358.5,0.82,0.2796,0.4941,0.6909,34.7,12.5,5.48,2.22,813.6,21.17,12.85
283.0,0.8341,0.3176,0.427,0.8779,30.2,13.2,8.81,0.61,515.8,72.51,12.85
290.0,0.701,0.5959,0.7178,0.6564,23.2,10.4,8.31,2.67,324.7,23.66,12.85
318.1,0.8226,0.3407,0.315,0.7674,28.3,14.8,5.95,0.48,518.4,59.56,12.85
225.2,0.8186,0.5479,0.5364,0.8341,32.6,12.1,5.65,1.18,463.7,31.35,11.56
303.7,0.7732,0.2203,0.5792,0.7108,33.1,11.0,6.42,0.36,641.4,51.7,12.85
275.0,0.8106,0.5876,0.6797,0.835,28.9,7.6,9.39,0.97,465.4,36.3,12.85
305.1,0.7356,0.4157,0.3158,0.6692,34.5,11.2,6.16,0.57,687.4,43.72,12.85
251.1,0.6515,0.2931,0.6523,0.5552,25.7,14.4,7.05,0.47,345.2,69.24,11.94
451.5,0.8673,0.4285,0.6775,0.9721,27.7,12.5,5.14,5.12,711.1,10.52,12.85
374.3,0.8452,0.3506,0.4841,0.7794,34.6,14.5,6.79,0.26,845.3,77.95,12.85
396.6,0.805,0.3369,0.3274,0.6901,34.5,11.4,7.57,2.32,894.2,26.09,12.85
425.2,0.6925,0.4497,0.4863,0.6299,31.6,8.1,9.29,6.22,833.4,10.38,12.85
349.6,0.787,0.5694,0.7105,0.8272,34.0,7.1,7.33,0.03,770.0,50.65,12.85
242.6,0.8104,0.4717,0.5423,0.7604,23.2,9.7,8.69,1.8,272.8,30.17,12.21
359.6,0.6061,0.262,0.4811,0.4567,34.1,13.3,7.46,0.44,795.2,68.95,12.85
372.6,0.6566,0.4361,0.5685,0.5516,26.5,14.1,5.18,0.06,539.8,68.88,12.85
413.8,0.6892,0.4711,0.52,0.615,24.5,9.7,6.42,0.77,517.1,34.96,12.85
332.2,0.6041,0.2376,0.3095,0.4692,25.4,11.5,7.59,4.11,443.6,17.04,12.7
253.2,0.8457,0.2943,0.6291,0.877,27.9,10.8,9.28,0.02,401.3,98.36,12.85
293.8,0.7687,0.4691,0.6242,0.7993,25.5,10.7,8.87,1.33,397.1,40.7,12.85
314.4,0.773,0.5428,0.516,0.7213,26.5,9.1,6.03,1.04,455.5,26.78,12.85
387.9,0.6642,0.5209,0.2793,0.5627,23.9,8.2,5.99,3.1,461.2,12.02,12.85
368.4,0.6994,0.2271,0.3,0.613,26.1,8.8,5.91,0.13,521.2,45.77,12.85
312.6,0.6302,0.3553,0.2574,0.4892,30.0,7.5,9.15,1.72,563.0,25.26,12.85
476.5,0.7769,0.6162,0.654,0.7977,28.2,8.8,8.84,1.71,771.3,28.64,12.85
377.5,0.8445,0.3379,0.6551,0.8205,26.9,7.1,8.49,1.66,560.7,22.61,12.85
281.7,0.7428,0.3219,0.5325,0.6674,32.5,12.6,6.77,4.28,576.0,16.21,11.96
246.5,0.6835,0.3857,0.6089,0.627,34.5,9.8,7.27,2.6,554.8,19.9,11.81
259.7,0.6581,0.4632,0.4677,0.5672,32.6,15.8,7.09,0.06,534.9,104.97,12.85
283.9,0.8974,0.6076,0.4208,0.9688,26.6,8.7,6.14,0.96,415.9,27.46,12.85
261.8,0.8077,0.1027,0.2162,0.6772,32.4,10.1,7.27,0.76,534.6,41.76,11.56
268.5,0.8848,0.5476,0.436,0.9825,24.1,10.2,5.14,0.56,325.6,33.72,12.85
294.1,0.7687,0.4377,0.6184,0.7918,23.8,7.1,5.59,0.9,347.8,20.83,12.85
265.1,0.7164,0.3656,0.4507,0.6716,26.8,14.6,8.99,0.73,393.3,75.74,12.8
453.2,0.8743,0.4593,0.6374,0.9901,33.3,7.3,8.38,0.85,965.6,33.03,12.85
240.9,0.7142,0.3612,0.603,0.5875,25.4,15.5,6.9,5.81,323.9,15.66,11.31
356.4,0.6859,0.4705,0.4047,0.6068,22.9,15.0,7.33,0.14,387.9,96.66,12.85
326.7,0.7284,0.3875,0.7138,0.6821,23.8,11.8,6.66,3.83,386.9,16.31,12.85
475.4,0.769,0.3025,0.537,0.7386,34.0,11.9,8.33,0.98,1047.0,50.01,12.85
249.1,0.7334,0.2286,0.5304,0.6574,30.9,12.9,8.53,1.47,470.2,44.56,11.82
323.4,0.745,0.5035,0.3694,0.6614,25.5,10.5,8.43,2.66,438.1,24.16,12.85
472.1,0.7734,0.4212,0.274,0.6525,29.8,12.8,8.25,0.67,839.1,63.35,12.85
445.0,0.7383,0.2262,0.5392,0.6623,29.4,7.4,5.92,0.84,773.7,23.76,12.85
432.4,0.6648,0.2116,0.2706,0.5339,31.2,7.5,6.52,0.79,829.2,27.27,12.85
287.1,0.7163,0.3359,0.6107,0.6826,25.3,11.1,7.11,0.7,380.8,46.4,12.85
264.4,0.6885,0.4258,0.4285,0.5685,34.1,11.9,6.49,3.9,584.4,15.83,11.62
393.8,0.6204,0.2224,0.2629,0.4703,26.3,15.0,8.4,2.65,564.4,34.5,12.85
461.6,0.8607,0.343,0.4264,0.8798,31.7,7.9,6.48,0.17,910.3,43.88,12.85
364.8,0.7895,0.3604,0.3432,0.7723,22.2,14.4,5.62,0.17,373.0,69.12,12.85
368.6,0.9162,0.5055,0.6588,1.0601,27.2,8.9,6.8,0.84,560.9,32.88,12.85
292.8,0.8404,0.5945,0.4428,0.8509,26.9,10.5,9.41,0.16,437.0,85.86,12.85
420.1,0.6905,0.323,0.4025,0.5933,29.6,9.8,6.02,1.45,739.7,24.21,12.85
268.6,0.702,0.5449,0.4129,0.6699,23.0,10.6,7.75,0.23,296.0,66.69,12.85
304.2,0.876,0.421,0.6355,0.9033,33.1,8.4,6.95,1.11,640.6,27.53,12.85
330.6,0.7322,0.1121,0.2616,0.593,25.0,11.5,5.32,0.01,431.4,60.69,12.85
352.0,0.7086,0.4448,0.4736,0.6492,31.5,14.2,7.2,0.57,685.6,65.11,12.85
283.0,0.8738,0.386,0.6449,0.9799,33.2,11.0,8.16,1.7,601.3,33.21,12.85
249.9,0.7415,0.4832,0.4687,0.6674,29.9,11.4,7.31,0.99,446.4,41.88,12.44
378.8,0.6799,0.2781,0.5026,0.5728,32.4,14.6,8.92,5.74,771.6,19.37,12.85
295.0,0.681,0.1317,0.3518,0.5484,31.3,13.4,6.3,3.11,568.4,20.48,11.63
371.1,0.8123,0.4534,0.2397,0.7077,27.0,11.4,5.39,0.67,555.8,36.89,12.85
260.1,0.7979,0.5686,0.4411,0.7538,33.3,9.3,9.21,0.07,554.7,80.27,12.85
345.1,0.7164,0.4399,0.4577,0.6642,26.1,15.0,6.7,2.8,487.5,26.37,12.85
358.5,0.6856,0.4352,0.3552,0.5417,30.0,12.2,7.59,3.63,645.1,19.99,12.85
233.5,0.9197,0.4173,0.7373,1.0833,32.4,9.0,8.56,2.58,477.1,21.52,11.92
307.5,0.7418,0.3323,0.6385,0.7235,27.3,9.4,6.46,0.21,470.7,50.49,12.85
254.9,0.8961,0.4376,0.5063,0.9508,26.2,14.2,8.22,9.26,363.0,11.4,12.31
236.5,0.7532,0.5475,0.6196,0.7513,28.4,7.4,5.61,0.45,388.6,28.64,11.51
477.4,0.7975,0.2875,0.5168,0.67,33.5,15.9,6.31,1.93,1024.1,34.28,12.85
303.8,0.6597,0.3159,0.4768,0.5736,35.0,8.2,5.65,3.58,699.3,10.09,12.04
430.6,0.8154,0.6069,0.5808,0.8201,29.6,14.2,8.65,0.4,759.1,87.32,12.85
286.2,0.8414,0.4407,0.6397,0.9026,31.3,10.6,6.0,3.58,551.2,13.82,12.48
397.2,0.879,0.4241,0.5553,0.9648,34.6,11.4,8.23,0.56,899.5,60.46,12.85
417.7,0.7926,0.2833,0.5938,0.7125,23.4,14.9,9.24,5.62,475.3,20.84,12.85
374.9,0.7402,0.5723,0.4373,0.7447,25.2,10.7,7.37,0.5,496.7,52.85,12.85
342.6,0.575,0.2047,0.2371,0.4349,31.9,11.8,7.43,4.6,682.6,15.7,12.78
327.1,0.8359,0.6152,0.4904,0.9007,33.5,7.4,7.07,0.08,704.3,48.65,12.85
310.7,0.8263,0.5916,0.7184,0.8988,34.0,7.0,6.47,1.85,683.5,15.91,12.85
461.7,0.6589,0.1733,0.2884,0.5298,27.8,9.2,7.14,1.14,730.0,30.72,12.85
436.0,0.7121,0.3735,0.4278,0.6749,23.3,13.1,7.71,0.97,490.5,51.26,12.85
470.9,0.6648,0.4611,0.2405,0.5122,28.1,8.1,9.44,0.38,759.5,55.35,12.85
252.3,0.7851,0.4615,0.6305,0.7296,25.2,8.0,9.22,1.83,333.8,26.1,12.56
410.0,0.7927,0.5013,0.4347,0.7626,26.1,10.7,8.88,0.32,577.2,72.1,12.85
464.0,0.7338,0.4943,0.3866,0.6867,32.8,12.8,9.0,1.21,965.6,52.32,12.85
267.1,0.9201,0.5696,0.543,1.0832,23.1,13.4,7.11,0.44,295.4,66.25,12.85
237.3,0.7621,0.5926,0.4696,0.7427,33.6,8.6,7.96,4.67,512.2,12.07,11.35
412.7,0.8033,0.4032,0.4957,0.7718,28.0,7.7,9.03,0.04,659.8,66.75,12.85
369.4,0.7414,0.3948,0.5372,0.7302,30.3,15.5,6.77,0.33,677.6,78.44,12.85
438.9,0.9005,0.4595,0.7454,1.0438,23.3,9.3,9.33,0.42,494.0,61.56,12.85
256.3,0.6619,0.1779,0.2831,0.5058,26.7,14.7,6.87,0.8,377.4,55.98,11.76
426.8,0.8206,0.6347,0.7296,0.89,23.3,14.8,7.7,0.4,480.4,81.45,12.85
272.4,0.6609,0.1166,0.394,0.5165,35.5,14.0,8.19,1.01,639.1,56.77,12.12
262.6,0.9006,0.3663,0.6241,1.0143,33.3,8.5,9.28,3.09,559.3,19.33,11.98
262.7,0.7167,0.2312,0.4087,0.6148,28.4,14.4,6.1,1.87,431.8,30.63,12.26
431.8,0.6943,0.173,0.5578,0.5611,25.1,13.9,8.36,1.3,567.0,50.57,12.85
393.0,0.7463,0.2441,0.3984,0.6816,35.1,12.4,7.34,0.14,906.5,79.7,12.85
356.0,0.7624,0.4145,0.4143,0.7387,26.8,10.0,6.21,1.78,527.7,22.44,12.85
313.3,0.7088,0.4745,0.6016,0.6219,24.3,9.4,8.49,0.27,383.9,62.48,12.85
448.1,0.6071,0.2105,0.5523,0.4566,29.9,8.1,7.49,2.32,801.3,18.28,12.85
322.0,0.8365,0.3426,0.6506,0.8492,35.2,11.6,7.97,0.43,747.5,64.55,12.85
432.3,0.7458,0.4127,0.4443,0.749,22.1,12.3,6.45,0.81,434.6,43.75,12.85
334.2,0.7542,0.3549,0.444,0.6822,25.3,10.2,7.17,0.65,445.6,44.52,12.85
318.0,0.8559,0.488,0.4218,0.785,35.1,11.3,7.78,2.94,735.8,22.28,12.85
340.3,0.8805,0.4244,0.6411,0.8858,24.4,10.3,6.82,0.2,421.8,58.25,12.85
298.4,0.7481,0.1102,0.2891,0.6038,23.6,12.8,5.89,1.25,345.7,33.43,12.49
414.4,0.7445,0.4405,0.4305,0.7365,30.0,15.1,9.33,0.23,745.2,114.61,12.85
350.7,0.7607,0.4558,0.4436,0.763,34.1,8.5,7.3,1.83,773.9,21.87,12.85
280.4,0.7143,0.4966,0.458,0.6602,28.7,10.4,8.3,3.53,467.7,19.11,12.53
453.9,0.7449,0.4013,0.6397,0.6641,35.9,8.3,6.85,0.86,1085.9,30.52,12.85
319.8,0.8142,0.3477,0.6947,0.8488,31.5,12.6,6.6,1.0,623.9,41.56,12.85
361.3,0.8642,0.3543,0.6879,0.8863,23.0,13.6,6.83,3.93,398.8,18.77,12.85
455.7,0.8409,0.3829,0.6395,0.9012,35.9,15.4,6.84,1.1,1089.1,50.03,12.85
382.3,0.7998,0.4411,0.6601,0.7951,27.7,9.5,7.45,1.0,600.6,35.37,12.85
250.4,0.8934,0.4192,0.6322,0.9932,26.0,15.6,7.45,1.3,351.1,50.45,12.75
464.4,0.8488,0.5065,0.5499,0.8698,29.8,7.6,7.24,1.75,827.0,19.9,12.85
383.2,0.7333,0.3036,0.3075,0.6595,26.3,12.4,5.61,0.17,546.5,59.57,12.85
307.1,0.7686,0.5148,0.5361,0.7939,23.2,7.5,7.23,2.58,344.2,15.17,12.85
256.2,0.662,0.4238,0.3765,0.5844,22.0,15.0,5.76,0.86,256.7,46.65,12.22
426.4,0.6859,0.3723,0.433,0.6236,28.3,11.8,5.57,0.11,694.9,58.89,12.85
381.2,0.6891,0.1718,0.5914,0.5712,33.7,13.0,9.2,2.31,827.9,36.14,12.85
358.7,0.8023,0.5835,0.4292,0.798,30.0,14.5,7.72,0.71,646.1,65.42,12.85
452.4,0.7461,0.3116,0.5894,0.703,36.0,8.4,7.97,0.16,1085.3,57.44,12.85
425.0,0.6438,0.3806,0.342,0.5144,26.0,7.3,6.81,1.51,595.7,19.95,12.85
259.4,0.8238,0.276,0.4289,0.6965,25.9,14.9,9.09,3.18,361.3,32.41,12.02
301.0,0.8028,0.5969,0.3424,0.7949,24.2,9.8,7.87,3.28,368.4,18.08,12.85
284.6,0.7268,0.5209,0.6275,0.7019,24.3,8.2,8.46,4.74,350.0,12.02,12.61
413.4,0.8007,0.399,0.5783,0.7762,26.0,11.2,6.66,3.03,578.5,18.51,12.85
228.7,0.7095,0.4966,0.2524,0.5963,33.1,12.4,9.32,0.0,482.6,115.06,12.32
368.2,0.7685,0.4368,0.7157,0.7516,34.7,7.3,8.69,0.72,835.0,36.83,12.85
418.2,0.8036,0.1213,0.2827,0.6774,35.7,9.5,8.84,2.56,989.2,23.53,12.85
448.0,0.7972,0.5285,0.3871,0.7545,25.3,7.3,5.77,0.68,593.6,25.01,12.85
308.9,0.7676,0.203,0.2621,0.654,34.3,10.8,6.22,1.38,690.1,28.17,12.85
433.5,0.8698,0.334,0.2234,0.7952,26.6,15.1,6.29,1.4,632.8,39.46,12.85
248.8,0.8721,0.2524,0.2294,0.804,23.6,15.8,6.22,0.68,288.1,58.61,12.05
440.1,0.6724,0.452,0.6513,0.5772,34.2,12.7,8.85,3.52,976.1,24.92,12.85
253.1,0.769,0.3935,0.225,0.6284,30.9,8.5,5.14,1.05,478.6,21.22,11.72
323.3,0.7512,0.4951,0.4033,0.6807,24.3,15.2,5.34,0.94,397.9,41.78,12.85
427.3,0.8211,0.5584,0.4324,0.8057,28.0,11.6,6.23,9.0,684.4,7.26,12.85
259.0,0.6646,0.5051,0.6383,0.5806,26.0,8.4,5.9,1.02,363.1,24.48,11.98
279.6,0.8184,0.3074,0.3978,0.7732,32.3,15.3,6.04,0.29,568.0,71.39,12.85
407.8,0.8199,0.3601,0.4011,0.8654,28.3,13.8,8.59,1.08,666.6,57.08,12.85
407.2,0.6119,0.1808,0.2298,0.4749,35.8,13.6,7.53,2.52,971.2,29.05,12.85
386.7,0.6902,0.3356,0.5088,0.6163,22.8,13.4,5.03,2.25,416.3,20.7,12.85
400.4,0.8004,0.4204,0.5923,0.6685,27.0,8.8,6.93,2.33,599.4,18.32,12.85
361.1,0.6121,0.3431,0.4226,0.464,28.7,8.9,6.84,1.85,604.7,21.37,12.85
285.5,0.788,0.4785,0.3874,0.7661,29.0,13.2,5.51,0.44,486.5,50.51,12.85
309.9,0.7812,0.4988,0.4268,0.7543,26.4,9.0,8.04,2.97,446.9,18.18,12.85
267.2,0.8879,0.4731,0.5732,1.0023,32.2,10.9,8.16,3.36,540.0,20.49,12.56
456.2,0.8822,0.3967,0.6856,0.9185,34.2,14.0,8.24,0.32,1014.9,87.42,12.85
371.7,0.7702,0.5375,0.5976,0.7969,35.1,14.1,8.28,0.21,860.1,96.19,12.85
324.2,0.6962,0.3078,0.3655,0.5469,33.3,11.1,5.0,5.57,689.7,8.43,12.36
340.1,0.7247,0.1581,0.2064,0.5886,33.9,14.1,9.29,3.04,745.1,32.49,12.85
466.3,0.6257,0.1487,0.2909,0.4732,29.7,14.5,8.66,3.36,825.7,28.94,12.85
259.9,0.6491,0.3745,0.4823,0.5203,33.6,12.9,9.07,3.26,560.3,27.43,11.83
372.4,0.8602,0.2783,0.4838,0.8763,26.2,9.1,5.07,1.17,530.7,21.16,12.85
351.5,0.7611,0.2953,0.6937,0.7369,27.6,9.5,9.2,1.56,547.6,34.04,12.85
379.0,0.8159,0.3178,0.1709,0.6825,26.4,9.8,8.64,1.18,547.1,38.95,12.85
224.7,0.7644,0.5359,0.6191,0.7852,28.5,8.1,8.77,0.08,371.7,65.43,12.09
446.8,0.7726,0.469,0.5607,0.7847,26.0,9.5,5.42,2.05,625.4,16.79,12.85
462.4,0.6254,0.1967,0.4931,0.5101,35.5,8.9,8.32,1.06,1084.8,35.98,12.85
366.9,0.8437,0.1353,0.2871,0.7268,26.4,11.1,9.32,1.56,527.6,40.32,12.85
401.1,0.8579,0.4587,0.3281,0.7742,23.4,15.2,8.05,1.05,456.2,59.69,12.85
459.8,0.7783,0.3208,0.2929,0.6586,29.4,7.9,7.57,1.02,799.0,29.82,12.85
403.9,0.7844,0.2593,0.4851,0.6651,22.8,13.5,9.26,0.28,436.2,97.28,12.85
259.7,0.8352,0.3976,0.5618,0.8296,23.5,13.2,6.99,0.49,299.8,61.88,12.73
